-->> Training and testing with OR
iter:0     |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.16 0.15 -0.29 0.15
iter:211   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:212   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:213   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.13 -0.23
iter:214   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 0.33 -0.33 -0.03
iter:215   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.53 -0.13 0.17
iter:216   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 0.33 -0.33 -0.03
iter:217   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:218   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:219   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:220   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:221   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 -0.33 -0.03
iter:222   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 -0.33 -0.03
iter:223   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.53 -0.13 0.17
iter:224   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.53 -0.13 0.17
iter:225   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.53 -0.13 0.17
iter:226   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.73 0.07 -0.03
iter:227   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.53 -0.13 -0.23
iter:228   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 0.33 0.07 -0.03
iter:229   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:230   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.53 -0.13 0.17
iter:231   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.53 -0.13 0.17
iter:232   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.53 -0.13 0.17
iter:233   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.73 0.07 -0.03
iter:234   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.73 0.07 -0.03
iter:235   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.73 0.07 -0.03
iter:236   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.53 -0.13 -0.23
iter:237   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 0.33 -0.33 -0.03
iter:238   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:239   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:240   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:241   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:242   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:243   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:244   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:245   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:246   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:247   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:248   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:249   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:250   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:251   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:252   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:253   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:254   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 0.13 -0.13 0.17
iter:255   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 0.33 0.07 -0.03
iter:256   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:257   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:258   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:-0.33 0.33 0.07 -0.03
iter:259   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:260   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:261   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:262   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:263   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:264   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:265   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:266   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:267   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:268   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:269   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 0.13 -0.13 0.17
iter:270   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 0.13 -0.13 0.17
iter:271   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 0.13 -0.13 0.17
iter:272   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 0.13 -0.13 0.17
iter:273   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 0.33 0.07 -0.03
iter:274   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 0.27 0.17
iter:275   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:276   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:277   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 0.27 0.17
iter:278   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:279   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:280   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:281   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:282   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:283   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:284   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.47 -0.03
iter:285   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 0.27 -0.23
iter:286   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 0.07 -0.03
iter:287   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:288   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 -0.13 0.17
iter:289   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:290   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:291   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:292   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.27 0.13 -0.13 0.17
iter:293   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.33 -0.03
iter:294   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 -0.33 -0.03
iter:295   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.27 0.13 -0.13 -0.23
iter:296   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 0.07 -0.03
iter:297   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 -0.13 -0.23
iter:298   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 -0.33 -0.03
iter:299   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:300   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:301   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:302   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 -0.33 -0.03
iter:303   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 -0.33 -0.03
iter:304   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 -0.33 -0.03
iter:305   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.07 0.33 -0.33 -0.03
iter:306   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 -0.33 -0.03
iter:307   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:308   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:309   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:310   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:311   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:312   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:313   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:314   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:315   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:316   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.47 -0.33 -0.03
iter:317   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.53 0.17
iter:318   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 -0.33 -0.03
iter:319   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:320   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:321   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:322   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:323   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:324   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 0.33 0.07 -0.03
iter:325   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 0.07 -0.03
iter:326   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 0.33 0.07 -0.03
iter:327   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.13 -0.23
iter:328   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 0.07 -0.03
iter:329   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:330   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:331   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:332   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:333   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.47 -0.03
iter:334   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 0.27 -0.23
iter:335   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 0.47 -0.03
iter:336   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.53 -0.27 0.27 -0.23
iter:337   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.47 0.47 -0.03
iter:338   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.67 0.27 0.17
iter:339   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.67 0.27 0.17
iter:340   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.67 0.27 0.17
iter:341   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.67 0.27 0.17
iter:342   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.67 0.27 0.17
iter:343   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.47 0.47 -0.03
iter:344   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:345   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:346   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:347   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:348   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.47 0.07 -0.03
iter:349   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.47 0.07 -0.03
iter:350   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.47 0.07 -0.03
iter:351   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 0.27 -0.23
iter:352   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 0.47 -0.03
iter:353   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.47 -0.03
iter:354   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:355   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:356   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 0.27 0.17
iter:357   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.47 0.07 -0.03
iter:358   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 0.27 -0.23
iter:359   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.47 0.47 -0.03
iter:360   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 0.27 0.17
iter:361   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.47 -0.03
iter:362   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.47 -0.03
iter:363   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 -0.27 0.27 0.17
iter:364   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.47 0.07 -0.03
iter:365   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.47 0.07 -0.03
iter:366   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:367   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:368   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:369   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:370   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 -0.13 -0.23
iter:371   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 -0.33 -0.03
iter:372   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:373   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:374   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:375   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:376   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:377   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 -0.13 -0.23
iter:378   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 -0.33 -0.03
iter:379   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 -0.33 -0.03
iter:380   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:381   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:382   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:383   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:384   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:385   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:386   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:387   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.47 -0.33 -0.03
iter:388   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 -0.13 -0.23
iter:389   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 -0.33 -0.03
iter:390   |X:-1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:391   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:392   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:393   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 -0.27 -0.13 -0.23
iter:394   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 -0.07 0.07 -0.03
iter:395   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 -0.27 -0.13 0.17
iter:396   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:397   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:398   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:399   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:400   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:401   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:402   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 -0.27 -0.13 0.17
iter:403   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.47 -0.33 -0.03
iter:404   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.47 -0.33 -0.03
iter:405   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.53 -0.27 -0.13 0.17
iter:406   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.53 -0.27 -0.13 0.17
iter:407   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 0.07 -0.03
iter:408   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 0.07 -0.03
iter:409   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 0.27 -0.23
iter:410   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 -0.07 0.47 -0.03
iter:411   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.47 -0.03
iter:412   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.27 0.13 0.27 0.17
iter:413   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:0.07 -0.07 0.07 -0.03
iter:414   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:415   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:416   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:417   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:418   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.07 -0.07 0.07 -0.03
iter:419   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.13 0.17
iter:420   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:421   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:422   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.13 0.17
iter:423   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.33 -0.03
iter:424   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:425   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.33 -0.03
iter:426   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.13 -0.23
iter:427   |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.07 0.33 -0.33 -0.03
iter:428   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.53 -0.13 0.17
iter:429   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 0.33 -0.33 -0.03
iter:430   |X: 1 -1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:431   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:432   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:433   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:434   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:435   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.73 -0.03
iter:436   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.73 -0.03
iter:437   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.53 -0.23
iter:438   |X:-1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 0.33 -0.73 -0.03
iter:439   |X: 1 -1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.13 0.13 -0.53 0.17
iter:440   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.13 0.13 -0.53 0.17
iter:441   |X: 1  1  1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.33 -0.07 -0.73 -0.03
iter:442   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:-0.33 -0.07 -0.73 -0.03
iter:443   |X:-1 -1 -1  1  |Y:-1  |y_: 1  | err:-2  | W:-0.13 0.13 -0.53 -0.23
iter:444   |X:-1  1  1  1  |Y: 1  |y_:-1  | err: 2  | W:-0.33 0.33 -0.33 -0.03
